code,title
ATS2349,ATS2349 The golden age of Athens
ATS2351,ATS2351 The archaeology of death in ancient Egypt
ATS2352,ATS2352 Egypt's golden age
ATS2354,ATS2354 Interrogating racism: Indigenous Australians and the state
ATS2355,ATS2355 Race and power: Imagining Indigenous Australia
ATS2358,"ATS2358 Contesting laws: Heritage, culture and land"
ATS2359,ATS2359 Hearing the country: Studies in Indigenous Australian ethnoecology
ATS2371,"ATS2371 Magic, science and religion"
ATS2378,ATS2378 The anthropology of international development
ATS2380,ATS2380 Australia: Migrant nation
ATS2382,ATS2382 War and memory in the Asia Pacific: Legacies of World War II
ATS2385,ATS2385 Australians at war
ATS2394,ATS2394 Australia and Asia
ATS2395,ATS2395 Australia in a globalising world
ATS2400,ATS2400 Personality: Beyond the persona
ATS2410,ATS2410 Narrative
ATS2422,ATS2422 Romanticism and its literary legacy
ATS2436,ATS2436 New media: From the telegraph to Twitter
ATS2439,ATS2439 Youth media: Understanding media research
ATS2440,ATS2440 The public sphere
ATS2443,ATS2443 On the road: Travel and representation
ATS2444,ATS2444 Inscribing Italy: Travels and imaginings
ATS2455,ATS2455 Public relations strategy
ATS2456,ATS2456 Cybercrime
ATS2457,"ATS2457 Crime, media and culture"
ATS2458,"ATS2458 Crime, control and policing"
ATS2465,ATS2465 Human rights in the criminal justice sphere
ATS2469,"ATS2469 Victims, justice and the law"
ATS2485,ATS2485 Reading the past
ATS2490,ATS2490 Advanced professional writing
ATS2492,ATS2492 Shakespeare and Renaissance literature
ATS2508,ATS2508 Introduction to poetry writing
ATS2517,ATS2517 Introduction to fiction writing
ATS2519,ATS2519 Children's literature: A comparative study
ATS2529,ATS2529 Australian film and television: Local and global
ATS2530,ATS2530 Film and television genres
ATS2535,ATS2535 Storytelling in film and television: From classical narrative to art cinema
ATS2538,ATS2538 Film and television institutions
ATS2547,ATS2547 Cities and sustainability
ATS2548,ATS2548 Environmental policy and management
ATS2551,ATS2551 Writing resistance: Understanding the power of Indigenous story-telling through literature
ATS2552,"ATS2552 Crime, justice and the public"
ATS2553,ATS2553 Indigenous justice in Australia
ATS2557,ATS2557 Fears and fantasies: Deviance and criminality in the modern world
ATS2560,"ATS2560 Gender, theory and society"
ATS2561,ATS2561 Sex and the media
ATS2579,ATS2579 Witches and depravity in the medieval and early modern world
ATS2584,ATS2584 Australia's black history
ATS2586,"ATS2586 Islam: Principles, civilisations, influences"
ATS2590,ATS2590 Twentieth-century Britain: Rule Britannia to cool Britannia
ATS2595,ATS2595 The rise and fall of Nazi Germany
ATS2596,ATS2596 The Vietnam War
ATS2600,ATS2600 The Holocaust
ATS2603,ATS2603 The age of crusades: Cultures and societies
ATS2612,ATS2612 The Renaissance in Florence
ATS2617,ATS2617 The American civil war
ATS2619,ATS2619 Cultural diversity in contemporary Europe
ATS2620,ATS2620 The age of the Samurai
ATS2624,ATS2624 Global governance
ATS2625,"ATS2625 Mobile worlds: Borders, displacement and belonging"
ATS2628,ATS2628 Power and poverty: International development in a globalised world
ATS2633,"ATS2633 Global cities: Past, present and future"
ATS2637,ATS2637 Global bioethics
ATS2640,ATS2640 The ethics of global conflict
ATS2648,ATS2648 Contemporary Japan
ATS2653,"ATS2653 Japanese: Language, culture and communication"
ATS2667,ATS2667 Language across time
ATS2668,ATS2668 Structure in the languages of the world
ATS2671,ATS2671 Managing intercultural communication
ATS2672,ATS2672 Exploring texts with computers
ATS2676,ATS2676 Sociolinguistics
ATS2681,ATS2681 Structure of English
ATS2682,ATS2682 Second language acquisition
ATS2683,"ATS2683 The analysis of discourse: Texts, narrative and society"
ATS2687,ATS2687 The ethnomusicology of improvisation
ATS2691,"ATS2691 Politics, violence and memory"
ATS2693,"ATS2693 Politics, media and elections"
ATS2698,ATS2698 Middle East politics
ATS2699,ATS2699 Parties and power
ATS2706,ATS2706 Foreign policy analysis
ATS2716,ATS2716 Cultural diversity and identity
ATS2718,"ATS2718 Families, relationships and society"
ATS2720,"ATS2720 Youth, culture and social change"
ATS2723,ATS2723 Social research methods
ATS2727,"ATS2727 Men, masculinity and society"
ATS2743,ATS2743 Build your career: Planning and strategies for employability
ATS2748,ATS2748 Introduction to Ancient Greek
ATS2750,ATS2750 Intermediate Ancient Greek
ATS2757,"ATS2757 Towards decolonisation: The United Nations, rights and Indigenous peoples"
ATS2758,"ATS2758 Religion, philosophy, science"
ATS2769,ATS2769 English as an international language
ATS2770,ATS2770 English as an international language: Language and globalisation
ATS2784,ATS2784 News and power
ATS2787,ATS2787 Social media and digital storytelling
ATS2788,ATS2788 Podcasting and audio journalism
ATS2790,ATS2790 Longform journalism
ATS2791,ATS2791 Editing and design
ATS2795,"ATS2795 Yiddish language, culture and literature 2A"
ATS2796,"ATS2796 Yiddish language, culture and literature 2B"
ATS2799,ATS2799 Audio culture: From Cage to Gaga
ATS2800,ATS2800 Music ensemble 3
ATS2801,ATS2801 Music ensemble 4
ATS2804,ATS2804 From the erotic to the exotic: Music in the nineteenth century
ATS2805,"ATS2805 Music, identity and place"
ATS2811,ATS2811 Theatre and performance: Theory and practice 1
ATS2837,ATS2837 Plato and Platonism
ATS2839,ATS2839 Ethics
ATS2840,ATS2840 Philosophy of mind
ATS2845,ATS2845 Screenwriting for media production
ATS2846,ATS2846 Screening Melbourne
ATS2860,ATS2860 After the death of God: Continental philosophy of religion from Nietzsche to today
ATS2861,"ATS2861 God, freedom and evil"
ATS2863,ATS2863 History of philosophy: Descartes
ATS2865,"ATS2865 Language, truth and power"
ATS2866,ATS2866 Symbolic logic
ATS2867,ATS2867 Thinking about science
ATS2868,"ATS2868 Anarchy, property, and the state"
ATS2871,ATS2871 Environmental ethics
ATS2872,ATS2872 Topics in Indian philosophy
ATS2875,ATS2875 The moral psychology of evil
ATS2890,ATS2890 Script development 1
ATS2898,ATS2898 The Italian city: Historical and literary perspectives
ATS2900,ATS2900 Writing about music: Headlines and hashtags
ATS2901,ATS2901 Music theory and ear training 3
ATS2902,ATS2902 Music theory and ear training 4
ATS2907,ATS2907 Modern Islam
ATS2910,ATS2910 Professional and academic presentation skills
ATS2913,ATS2913 Greek tragedy: Performance and reception
ATS2914,ATS2914 The dark hero
ATS2915,ATS2915 The roots of fantasy
ATS2924,ATS2924 Introduction to Ancient Egyptian language
ATS2931,ATS2931 Making history at the museum
ATS2932,"ATS2932 Struggles for justice: The history of rebellion, resistance and revolt"
ATS2940,ATS2940 Chinese translation 2
ATS2941,"ATS2941 Asia's underside: Violence, crime and protest"
ATS2946,ATS2946 Critical thinking: How to analyse arguments and improve your reasoning skills
ATS2957,ATS2957 Medieval Italy: Sites of encounter
ATS2959,ATS2959 Chinese translation 1
ATS2961,ATS2961 Political ideas
ATS2964,ATS2964 Screen theories
ATS2991,ATS2991 Archaeological fieldwork in Italy
ATS2992,ATS2992 Global immersion guarantee program
ATS2995,ATS2995 Blood and guts: A history of medicine in Europe
ATS3002,ATS3002 Documentary
ATS3004,"ATS3004 Crime, risk and security"
ATS3005,ATS3005 Chinese proficient 1
ATS3006,ATS3006 Chinese proficient 2
ATS3007,ATS3007 Chinese studies advanced 1
ATS3008,ATS3008 Chinese studies advanced 2
ATS3009,ATS3009 Chinese studies advanced 3: Readings in modern literature
ATS3010,ATS3010 Chinese studies advanced 4: Readings in modern literature
ATS3011,ATS3011 Chinese studies advanced 5: Contemporary literature
ATS3012,ATS3012 Chinese studies advanced 6: Contemporary literature
ATS3013,ATS3013 Chinese business translation 1
ATS3014,ATS3014 Chinese business translation 2
ATS3020,"ATS3020 Colonialism in comparison: Australia, New Zealand and the Pacific"
ATS3021,ATS3021 Chamber music 1
ATS3022,ATS3022 Chamber music 2
ATS3037,ATS3037 Chinese online media: Contemporary issues and perspectives
ATS3038,ATS3038 Chinese online media: Current issues and perspectives
ATS3042,ATS3042 Chinese media analysis
ATS3045,ATS3045 From translation to interpreting in Chinese 1
ATS3046,ATS3046 From translation to interpreting in Chinese 2
ATS3058,ATS3058 New writing in Italy
ATS3060,ATS3060 Uni-Capitol Washington internship programme
ATS3061,ATS3061 Music in Australia
ATS3062,ATS3062 Digital production
ATS3064,ATS3064 Cultural intelligence: Building competencies for global leadership
ATS3065,ATS3065 French proficient 1
ATS3066,ATS3066 French proficient 2
ATS3067,ATS3067 French studies advanced 1
ATS3068,ATS3068 French studies advanced 2
ATS3069,ATS3069 French studies advanced 3
ATS3070,ATS3070 French studies advanced 4
ATS3071,ATS3071 France on film
ATS3077,"ATS3077 Whatever happened to truth?: French literature, thought and visual culture"
ATS3079,ATS3079 The fall and rise of modern China: From opium war to opening up
ATS3080,ATS3080 Remembering the past
ATS3083,ATS3083 Translating across cultures
ATS3089,ATS3089 Social institutions and power in Asia
ATS3091,ATS3091 Digital literatures
ATS3094,ATS3094 The music business: How to be successful in the music industry
ATS3095,ATS3095 German proficient 1
ATS3096,ATS3096 German proficient 2
ATS3097,ATS3097 German advanced 1
ATS3098,ATS3098 German advanced 2
ATS3104,ATS3104 German literature in the age of Goethe
ATS3105,ATS3105 On the brink of modernity (Germany and Europe 1890-1920)
ATS3108,ATS3108 Introduction to the study of media culture from a German studies perspective
ATS3111,ATS3111 Leadership for social change 3
ATS3113,ATS3113 Reporting the arts circuit
ATS3115,ATS3115 Indonesian 5: Indonesian political culture
ATS3116,ATS3116 Indonesian 6: Indonesian writing
ATS3124,ATS3124 Life in the Soviet Union
ATS3129,ATS3129 Arts internship
ATS3130,ATS3130 Arts international internship
ATS3135,"ATS3135 War and memory: Resistance, massacre and representation in second world war Italy"
ATS3136,ATS3136 Performance 5
ATS3137,ATS3137 Performance 6
ATS3139,ATS3139 Extended major research unit
ATS3140,ATS3140 Composition and music technology 5: Interactive composition
ATS3141,ATS3141 Composition and music technology 6: Final project
ATS3144,ATS3144 Music research in the digital age
ATS3145,ATS3145 Japanese proficient 1
ATS3146,ATS3146 Japanese proficient 2
ATS3147,ATS3147 Japanese studies advanced 1
ATS3148,ATS3148 Japanese studies advanced 2
ATS3151,ATS3151 Japanese studies advanced: Current issues
ATS3152,ATS3152 Japanese studies advanced: Literature and film
ATS3153,ATS3153 Music research project
ATS3156,"ATS3156 Popular culture in North and South Korea, Hallyu and East Asian cultural flows"
ATS3157,"ATS3157 Religion, politics and violence"
ATS3164,ATS3164 Italian transformations: Reading and writing self-discovery
ATS3170,ATS3170 Social entrepreurship
ATS3175,ATS3175 Korean proficient 1
ATS3176,ATS3176 Korean proficient 2
ATS3184,ATS3184 Engaging cultures and the art of the festival
ATS3189,ATS3189 Literary theory
ATS3190,"ATS3190 Conflict and coexistence 2: Jews, Christians and Muslims in the modern world"
ATS3191,ATS3191 Media analytics lab
ATS3192,ATS3192 Media entrepreneurship lab
ATS3193,ATS3193 Virtual reality lab
ATS3195,ATS3195 Spanish proficient 1
ATS3196,ATS3196 Spanish proficient 2
ATS3199,ATS3199 Cultures of the corporate world
ATS3208,ATS3208 In the footsteps of refugees
ATS3210,ATS3210 Study tour: Crime and criminal justice in Asia
ATS3212,"ATS3212 Berlin encounters: German culture, history and politics in the centre of Europe"
ATS3213,ATS3213 Media communication professional placement
ATS3216,ATS3216 Media communication professional project
ATS3217,ATS3217 Ukrainian proficient 1
ATS3218,ATS3218 Ukrainian proficient 2
ATS3219,ATS3219 Ukrainian studies advanced 1
ATS3220,ATS3220 Ukrainian studies advanced 2
ATS3221,ATS3221 The music industries
ATS3223,"ATS3223 Gender, violence and society: Understanding social patterns"
ATS3224,"ATS3224 Gender, violence and society: Criminal justice responses"
ATS3225,ATS3225 Italian proficient 1
ATS3226,ATS3226 Italian proficient 2
ATS3227,ATS3227 Italian studies advanced 1
ATS3228,ATS3228 Italian studies advanced 2
ATS3230,"ATS3230 Sex, gender and power in the ancient Near East"
ATS3231,ATS3231 Study tour: Human rights and criminal justice USA
ATS3232,ATS3232 Study tour: Contemporary issues in UK criminal justice
ATS3235,ATS3235 New Caledonia and global French: Immersion into post-colonial francophone cultures in South Pacific
ATS3237,ATS3237 Italy on film
ATS3240,ATS3240 The fiction of Italy
ATS3241,ATS3241 Italian theatre from Goldoni to Fo
ATS3247,ATS3247 Italian proficient 2 (in country)
ATS3248,ATS3248 Field methods in anthropology and international development
ATS3249,ATS3249 French individualism
ATS3251,ATS3251 Cuba study tour
ATS3257,ATS3257 Cuba: Understanding the revolution
ATS3265,ATS3265 Broadcast studio journalism
ATS3266,ATS3266 International relations field unit
ATS3275,ATS3275 The European Union from consensus to crisis
ATS3276,ATS3276 Modern Italian political thought
ATS3278,ATS3278 Advanced writing and interviewing
ATS3279,ATS3279 Reading and critiquing the European canon today
ATS3280,ATS3280 The ethnographic endeavour: Capturing the Indigenous past to understand the Indigenous present
ATS3284,ATS3284 Final journey: Remembering the Holocaust
ATS3290,ATS3290 Global leadership and advanced research program
ATS3295,ATS3295 Screening contemporary Europe
ATS3296,ATS3296 Musical theatre 1: History and form
ATS3297,ATS3297 Musical theatre 2: Skills and performance
ATS3306,ATS3306 Digital storytelling
ATS3308,ATS3308 Politics of crime
ATS3309,ATS3309 Producing and consuming Japan: A study tour through western Japan
ATS3310,ATS3310 Writing in Australia
ATS3311,ATS3311 Text and community in Medieval and Renaissance Italy
ATS3314,ATS3314 Seeking justice: South Africa and Rwanda
ATS3316,ATS3316 The emergence of modern Ireland
ATS3319,ATS3319 Cultural diversity in contemporary Europe
ATS3322,ATS3322 Practical and comparative penology
ATS3328,ATS3328 The archaeology of world rock art
ATS3330,"ATS3330 State sovereignty, human rights, and the responsibility to protect"
ATS3331,ATS3331 Music - Overseas study program 1
ATS3332,ATS3332 Music - Overseas study program 2
ATS3335,ATS3335 International political economy
ATS3338,ATS3338 Master class in archaeology and ancient history
ATS3340,ATS3340 International security studies
ATS3344,ATS3344 Study tour in Italy: Etruscan and Roman archaeology
ATS3346,ATS3346 Imperial Rome: Power and perversion in the age of Augustus and Nero
