code,title,credit,location,area
CONS0010,Construction Contract Administration,6,Sydney,Construction Management
CONS0013,Construction Management Theory and Practice,6,Sydney,Construction Management
CONS0016,Construction Risk Management and Business Analytics,6,Sydney,Construction Management
CONS0023,Construction Cost and Value Management,6,Sydney,Construction Management
CONS0025,"Infrastructure Planning, Procurement and Finance",6,Sydney,Construction Management
CRIM1010,Criminology: An Introduction,6,Sydney,Criminology
CRIM1011,Introduction to Criminal Justice,6,Sydney,Criminology
CRIM2014,Issues in Policing,6,Sydney,Criminology
CRIM2020,Criminal Law and Justice 1,6,Sydney,Criminology
CRIM2021,Criminal Law and Justice 2,6,Sydney,Criminology
CRIM2031,Indigenous Perspective in Criminal Justice,6,Sydney,Criminology
CRIM2034,"Crime, Politics and the Media",6,Sydney,Criminology
CRIM2036,Prison and Punishment: Introduction to Penology,6,Sydney,Criminology
CRIM2037,Explaining Punishment,6,Sydney,Criminology
CRIM2038,Young People and Juvenile Justice,6,Sydney,Criminology
CRIM2041,Crime and Punishment in Historical Perspective,6,Sydney,Criminology
CRIM2042,Explaining Crime,6,Sydney,Criminology
CRIM3000,Criminology in Practice,6,Sydney,Criminology
CRIM3011,Crime Prevention Policy,6,Sydney,Criminology
CRIM3019,Restorative Justice,6,Sydney,Criminology
CRIM3020,The Criminal Trial,6,Sydney,Criminology
CRIM3022,Public Health and Corrections,6,Sydney,Criminology
CRIM3024,Issues in Drug Policy,6,Sydney,Criminology
CRIM3025,Criminology Work Integrated Learning Placement,6,Sydney,Criminology
CRIM4001,Criminology Honours,6,Sydney,Criminology
CRIM4002,Criminology Honours,12,Sydney,Criminology
CRIM4003,Criminology Honours,18,Sydney,Criminology
CRTV9000,PhD Thesis CRTV Full Time,12,Sydney,Creative Practice
CRTV9050,PhD Thesis CRTV Part Time,6,Sydney,Creative Practice
CVEN1701,Environmental Principles and Systems,6,Sydney,Civil and Environmental Engineering
CVEN2002,Civil and Environmental Engineering Computations,6,Sydney,Civil and Environmental Engineering
CVEN2101,Engineering Construction,6,Sydney,Civil and Environmental Engineering
CVEN2303,Structural Analysis and Modelling,6,Sydney,Civil and Environmental Engineering
CVEN2401,Sustainable Transport and Highway Engineering,6,Sydney,Civil and Environmental Engineering
CVEN2402,Transport Engineering and Environmental Sustainability,6,Sydney,Civil and Environmental Engineering
CVEN2701,Water and Atmospheric Chemistry,6,Sydney,Civil and Environmental Engineering
CVEN3031,Civil and Environmental Engineering Practice,6,Sydney,Civil and Environmental Engineering
CVEN3101,Engineering Operations and Control,6,Sydney,Civil and Environmental Engineering
CVEN3202,Soil Mechanics,6,Sydney,Civil and Environmental Engineering
CVEN3203, Applied Geotechnics and Engineering Geology,6,Sydney,Civil and Environmental Engineering
CVEN3303,Steel Structures,6,Sydney,Civil and Environmental Engineering
CVEN3304,Concrete Structures,6,Sydney,Civil and Environmental Engineering
CVEN3501,Water Resources Engineering,6,Sydney,Civil and Environmental Engineering
CVEN3502,Water and Wastewater Engineering,6,Sydney,Civil and Environmental Engineering
CVEN3701,"Environmental Frameworks, Law and Economics",6,Sydney,Civil and Environmental Engineering
CVEN3702,Solid Wastes and Contaminant Transport,6,Sydney,Civil and Environmental Engineering
CVEN4002,Design Practice A,6,Sydney,Civil and Environmental Engineering
CVEN4003,Design Practice B,6,Sydney,Civil and Environmental Engineering
CVEN4050,Thesis A,6,Sydney,Civil and Environmental Engineering
CVEN4051,Thesis B,6,Sydney,Civil and Environmental Engineering
CVEN4102,Operations and Projects,6,Sydney,Civil and Environmental Engineering
CVEN4103,Engineering Contracts,6,Sydney,Civil and Environmental Engineering
CVEN4104,Sustainability in Construction,6,Sydney,Civil and Environmental Engineering
CVEN4106,Construction Practicum,6,Sydney,Civil and Environmental Engineering
CVEN4201,Rock and Slope Engineering,6,Sydney,Civil and Environmental Engineering
CVEN4202,Advanced Topics in Geotechnical Engineering,6,Sydney,Civil and Environmental Engineering
CVEN4204,Ground Improvement and Monitoring Techniques,6,Sydney,Civil and Environmental Engineering
CVEN4300,Structures Practicum,6,Sydney,Civil and Environmental Engineering
CVEN4301,Advanced Concrete Structures,6,Sydney,Civil and Environmental Engineering
CVEN4308,Structural Dynamics,6,Sydney,Civil and Environmental Engineering
CVEN4309,Sustainable Timber Engineering,6,Sydney,Civil and Environmental Engineering
CVEN4402,Transport Systems - Part 1: Network Analysis,6,Sydney,Civil and Environmental Engineering
CVEN4404,Fundamentals of Traffic Engineering,6,Sydney,Civil and Environmental Engineering
CVEN4405,Human Factors in Civil and Transport Engineering,6,Sydney,Civil and Environmental Engineering
CVEN4503,Groundwater Resource Investigation,6,Sydney,Civil and Environmental Engineering
CVEN4504,Advanced Water and Wastewater Treatment,6,Sydney,Civil and Environmental Engineering
CVEN4507,Advanced Water Engineering,6,Sydney,Civil and Environmental Engineering
CVEN4701,Planning Sustainable Infrastructure,6,Sydney,Civil and Environmental Engineering
CVEN4703,Advanced Water Quality Principles,6,Sydney,Civil and Environmental Engineering
CVEN4705,"Environmental Sustainability - Methods, Tools, Management",6,Sydney,Civil and Environmental Engineering
CVEN4800,Satellite Remote Sensing and Applications,6,Sydney,Civil and Environmental Engineering
CVEN4951,Research Thesis A,4,Sydney,Civil and Environmental Engineering
CVEN4952,Research Thesis B,4,Sydney,Civil and Environmental Engineering
CVEN4953,Research Thesis C,4,Sydney,Civil and Environmental Engineering
CVEN9405,Urban Transport Planning Practice,6,Sydney,Civil and Environmental Engineering
CVEN9415,Transport Systems Part 2,6,Sydney,Civil and Environmental Engineering
CVEN9612,Catchment and Water Resources Modelling,6,Sydney,Civil and Environmental Engineering
CVEN9620,"Channels, Rivers and Estuaries",6,Sydney,Civil and Environmental Engineering
CVEN9640,Coastal Engineering,6,Sydney,Civil and Environmental Engineering
CVEN9809,Reinforced Concrete Design,6,Sydney,Civil and Environmental Engineering
CVEN9818,Bridge Engineering,6,Sydney,Civil and Environmental Engineering
CVEN9820,Computational Structural Mechanics,6,Sydney,Civil and Environmental Engineering
CVEN9822,Steel and Composite Structures,6,Sydney,Civil and Environmental Engineering
CVEN9824,Advanced Materials Technology,6,Sydney,Civil and Environmental Engineering
CVEN9826,Advanced Mechanics of Structures and Materials,6,Sydney,Civil and Environmental Engineering
CVEN9881,Hazardous Waste Management,6,Sydney,Civil and Environmental Engineering
CVEN9884,Environmental Chemical and Microbial Processes,6,Sydney,Civil and Environmental Engineering
CVEN3303,Steel Structures,6,Sydney,Civil and Environmental Engineering
CVEN3304,Concrete Structures,6,Sydney,Civil and Environmental Engineering
CVEN3701,"Environmental Frameworks, Law and Economics",6,Sydney,Civil and Environmental Engineering
CVEN4102,Operations and Projects,6,Sydney,Civil and Environmental Engineering
CVEN4103,Engineering Contracts,6,Sydney,Civil and Environmental Engineering
CVEN4104,Sustainability in Construction,6,Sydney,Civil and Environmental Engineering
CVEN4201,Rock and Slope Engineering,6,Sydney,Civil and Environmental Engineering
CVEN4202,Advanced Topics in Geotechnical Engineering,6,Sydney,Civil and Environmental Engineering
CVEN4204,Ground Improvement and Monitoring Techniques,6,Sydney,Civil and Environmental Engineering
CVEN4301,Advanced Concrete Structures,6,Sydney,Civil and Environmental Engineering
CVEN4308,Structural Dynamics,6,Sydney,Civil and Environmental Engineering
CVEN4309,Sustainable Timber Engineering,6,Sydney,Civil and Environmental Engineering
CVEN4402,Transport Systems - Part 1: Network Analysis,6,Sydney,Civil and Environmental Engineering
CVEN4404,Fundamentals of Traffic Engineering,6,Sydney,Civil and Environmental Engineering
CVEN4503,Groundwater Resource Investigation,6,Sydney,Civil and Environmental Engineering
CVEN4507,Advanced Water Engineering,6,Sydney,Civil and Environmental Engineering
CVEN4703,Advanced Water Quality Principles,6,Sydney,Civil and Environmental Engineering
CVEN4705,"Environmental Sustainability - Methods, Tools, Management",6,Sydney,Civil and Environmental Engineering
CVEN4800,Satellite Remote Sensing and Applications,6,Sydney,Civil and Environmental Engineering
CVEN9000,Civil Engineering Design Practice,6,Sydney,Civil and Environmental Engineering
CVEN9050,Masters Practice Project A,6,Sydney,Civil and Environmental Engineering
CVEN9051,Masters Practice Project B,6,Sydney,Civil and Environmental Engineering
CVEN9405,Urban Transport Planning Practice,6,Sydney,Civil and Environmental Engineering
CVEN9407,Transport Modelling,6,Sydney,Civil and Environmental Engineering
CVEN9415,Transport Systems Part 2,6,Sydney,Civil and Environmental Engineering
CVEN9421,Transport Logistics Engineering,6,Sydney,Civil and Environmental Engineering
CVEN9422,Traffic Management and Control,6,Sydney,Civil and Environmental Engineering
CVEN9451,Masters Project A,4,Sydney,Civil and Environmental Engineering
CVEN9452,Masters Project B,4,Sydney,Civil and Environmental Engineering
CVEN9453,Masters Project C,4,Sydney,Civil and Environmental Engineering
CVEN9511,Geotechnical Models and Site Investigation,6,Sydney,Civil and Environmental Engineering
CVEN9512,Geomechanics,6,Sydney,Civil and Environmental Engineering
CVEN9513,Advanced Foundation Engineering,6,Sydney,Civil and Environmental Engineering
CVEN9521,Slope Instability and Stabilisation,6,Sydney,Civil and Environmental Engineering
CVEN9522,Rock Engineering,6,Sydney,Civil and Environmental Engineering
CVEN9524,Geotechnical Engineering of Dams,6,Sydney,Civil and Environmental Engineering
CVEN9525,Fundamentals of Geomechanics,6,Sydney,Civil and Environmental Engineering
CVEN9611,Urban Hydrology and Stormwater Management,6,Sydney,Civil and Environmental Engineering
CVEN9612,Catchment and Water Resources Modelling,6,Sydney,Civil and Environmental Engineering
CVEN9620,"Channels, Rivers and Estuaries",6,Sydney,Civil and Environmental Engineering
CVEN9625,Fundamentals of Water Engineering,6,Sydney,Civil and Environmental Engineering
CVEN9630,Groundwater Hydrology and Resources Analysis,6,Sydney,Civil and Environmental Engineering
CVEN9640,Coastal Engineering,6,Sydney,Civil and Environmental Engineering
CVEN9701,Engineering Economics and Financial Management,6,Sydney,Civil and Environmental Engineering
CVEN9702,Project Planning and Control,6,Sydney,Civil and Environmental Engineering
CVEN9710,Management of Risk,6,Sydney,Civil and Environmental Engineering
CVEN9723,Design of Construction Operations,6,Sydney,Civil and Environmental Engineering
CVEN9731,Project Management Framework,6,Sydney,Civil and Environmental Engineering
CVEN9743,Construction Engineering Practices,6,Sydney,Civil and Environmental Engineering
CVEN9744,Civil Engineering Practices,6,Sydney,Civil and Environmental Engineering
CVEN9802,Structural Stability,6,Sydney,Civil and Environmental Engineering
CVEN9806,Prestressed Concrete Design,6,Sydney,Civil and Environmental Engineering
CVEN9809,Reinforced Concrete Design,6,Sydney,Civil and Environmental Engineering
CVEN9818,Bridge Engineering,6,Sydney,Civil and Environmental Engineering
CVEN9820,Computational Structural Mechanics,6,Sydney,Civil and Environmental Engineering
CVEN9822,Steel and Composite Structures,6,Sydney,Civil and Environmental Engineering
CVEN9824,Advanced Materials Technology,6,Sydney,Civil and Environmental Engineering
CVEN9826,Advanced Mechanics of Structures and Materials,6,Sydney,Civil and Environmental Engineering
CVEN9855,Water and Wastewater Analysis and Quality Requirements,6,Sydney,Civil and Environmental Engineering
CVEN9856,Water Treatment,6,Sydney,Civil and Environmental Engineering
CVEN9857,Wastewater Treatment,6,Sydney,Civil and Environmental Engineering
CVEN9872,Solid Waste Management,6,Sydney,Civil and Environmental Engineering
CVEN9881,Hazardous Waste Management,6,Sydney,Civil and Environmental Engineering
CVEN9884,Environmental Chemical and Microbial Processes,6,Sydney,Civil and Environmental Engineering
CVEN9885,Transport and Transformation of Contaminants,6,Sydney,Civil and Environmental Engineering
CVEN9888,Environmental Management,6,Sydney,Civil and Environmental Engineering
CVEN9892,Sustainability Assessment and Risk Analysis,6,Sydney,Civil and Environmental Engineering
CVEN9898,Fundamentals of Sustainable Infrastructure,6,Sydney,Civil and Environmental Engineering
CVEN9901,Special Topic in Civil and Environmental Engineering,6,Sydney,Civil and Environmental Engineering
CVEN9950,Extension Masters Thesis,24,Sydney,Civil and Environmental Engineering
CVEN0008,Full Time Research Thesis Civil and Environmental,12,Sydney,Civil and Environmental Engineering
CVEN0088,Research Thesis Civil and Environmental Engineering Part-Time,6,Sydney,Civil and Environmental Engineering
CVEN9826,Advanced Mechanics of Structures and Materials,6,Sydney,Civil and Environmental Engineering
DATA1001,Introduction to Data Science and Decisions,6,Sydney,Data Science
DATA2299,Data Science Internship 2 (Co-Op),6,Sydney,Data Science
DATA3001,Data Science and Decisions in Practice,6,Sydney,Data Science
DATA3199,Data Science Industrial Placement 3B (Co-Op),12,Sydney,Data Science
DATA3299,Data Science Internship 3 (Co-Op),6,Sydney,Data Science
DATA9001,Fundamentals of Data Science,6,Sydney,Data Science
DESN2000,Engineering Design and Professional Practice,6,Sydney,Design Next
DPGE1001,Communication and Academic Literacy 1,4,Sydney,Global Diploma General Education
DPGE1002,Communication and Academic Literacy 2,1,Sydney,Global Diploma General Education
DPGE1003,Communication and Academic Literacy 3,1,Sydney,Global Diploma General Education
DPST1013,Mathematics 1A,6,Sydney,Global Diploma - STEM
DPST1014,Mathematics 1B,6,Sydney,Global Diploma - STEM
DPST1023,Higher Physics 1A,6,Sydney,Global Diploma - STEM
DPST1024,Higher Physics 1B,6,Sydney,Global Diploma - STEM
DPST1031,"Chemistry A: Atoms, Molecules, and Energy",6,Sydney,Global Diploma - STEM
DPST1032,"Chemistry B: Elements, Compounds and Life",6,Sydney,Global Diploma - STEM
DPST1041,Evolutionary and Functional Biology,6,Sydney,Global Diploma - STEM
DPST1051,"Molecules, Cells and Genes",6,Sydney,Global Diploma - STEM
DPST1052,Applied Biomolecular Sciences,6,Sydney,Global Diploma - STEM
DPST1061,Design in Application of Materials in Science and Engineering,6,Sydney,Global Diploma - STEM
DPST1071,Introduction to Engineering Design and Innovation,6,Sydney,Global Diploma - STEM
DPST1072,Engineering Mechanics 1,6,Sydney,Global Diploma - STEM
DPST1081,Electrical and Telecommunications Engineering,6,Sydney,Global Diploma - STEM
DPST1091,Introduction to Programming,6,Sydney,Global Diploma - STEM
DPST1092,Computer Systems Fundamentals,6,Sydney,Global Diploma - STEM
ECON1101,Microeconomics 1,6,Sydney,Economics
ECON1102,Macroeconomics 1,6,Sydney,Economics
ECON1107,Elements of Environmental Economics,6,Sydney,Economics
ECON1202,Quantitative Analysis for Business and Economics,6,Sydney,Economics
ECON1203,Business and Economic Statistics,6,Sydney,Economics
ECON1401,Economic Perspectives,6,Sydney,Economics
ECON2101,Microeconomics 2,6,Sydney,Economics
ECON2102,Macroeconomics 2,6,Sydney,Economics
ECON2103,Business and Government,6,Sydney,Economics
ECON2104,Applied Macroeconomics,6,Sydney,Economics
ECON2107,Modern Labour Markets: Theory and Policy,6,Sydney,Economics
ECON2111,Introduction to Economic Development,6,Sydney,Economics
ECON2112,Game Theory and Business Strategy,6,Sydney,Economics
ECON2126,Principles of Experimental and Behavioural Economics,6,Sydney,Economics
ECON2127,Environmental Economics,6,Sydney,Economics
ECON2206,Introductory Econometrics,6,Sydney,Economics
ECON2209,Business Forecasting,6,Sydney,Economics
ECON2322,European Economic Development,6,Sydney,Economics
ECON2403,Empirical Methods,6,Sydney,Economics
ECON3101,Markets and Frictions,6,Sydney,Economics
ECON3104,International Macroeconomics,6,Sydney,Economics
ECON3106,Politics and Economics,6,Sydney,Economics
ECON3107,Economics of Finance,6,Sydney,Economics
ECON3109,"Economic Growth, Technology and Structural Change",6,Sydney,Economics
ECON3110,Development Economics,6,Sydney,Economics
ECON3114,Superannuation and Retirement Benefits,6,Sydney,Economics
ECON3116,International Trade Theory and Policy,6,Sydney,Economics
ECON3117,Retirement Saving and Spending over the Lifecycle,6,Sydney,Economics
